what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1328520580891
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1328520580922
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1328520580983
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1328520581083
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1328520581096
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1328520581163
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1328520581202
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1328520581247
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1328520581247
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1328520581291
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1328520581422
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1328520581462
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1328520581511
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1328520581568
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1328520581625
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1328520581665
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1328520581723
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1328520581761
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1328520581794
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1328520581873
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1328520581912
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1328520581969
started,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1328520581969
started,bundle,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms",1328520582036
os,sysinfo,,,"win32",1328520582039
arch,sysinfo,,,"x86_64",1328520582039
ws,sysinfo,,,"win32",1328520582039
locale,sysinfo,,,"en_GB",1328520582039
processors,sysinfo,,,"4",1328520582039
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1328520582039
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1328520582039
java.specification.name,sysinfo,,,"Java Platform API Specification",1328520582039
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1328520582039
java.specification.version,sysinfo,,,"1.6",1328520582039
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1328520582039
java.version,sysinfo,,,"1.6.0_22",1328520582039
java.vm.info,sysinfo,,,"mixed mode",1328520582039
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1328520582039
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1328520582039
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1328520582039
java.vm.specification.version,sysinfo,,,"1.0",1328520582039
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1328520582039
java.vm.version,sysinfo,,,"17.1-b03",1328520582039
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1328520582076
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1328520582316
started,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1328520582403
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1328520583339
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1328520584770
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1328520585270
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328520591966
started,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1328520595842
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328520596530
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328520685253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328520707498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328521164412
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328521168531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328521177124
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328521196751
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328521201389
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1328521201429
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328521201429
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1328521204365
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328521209814
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328521254444
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1328521254456
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328521258488
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328521338722
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1328521338731
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328521341820
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328521357946
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1328521357954
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1328521357954
error,log,,,"",1328521357980
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1328521358119
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328521364604
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328521399035
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328521418620
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328521779088
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328521779953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328521781087
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328521781777
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328521790819
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328521798456
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328521838232
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328521856654
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools",1328521898654
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1328521898857
started,bundle,org.eclipse.core.externaltools,1.0.100.v20110506,"org.eclipse.core.externaltools",1328521899019
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1328521899344
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328522642933
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1328522642955
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328522659131
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1328522659377
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328522694156
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1328522697220
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328522703508
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328522715611
executed,command,,,"com.android.ide.eclipse.adt.junit.launchShortcut.run",1328522727270
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328522728547
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328522735334
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1328522740494
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328522748619
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328522766160
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328522785376
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328522813547
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328522844718
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1328522846640
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328522854002
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328522865405
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328522890943
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1328522891880
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328522895095
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328522898153
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328522954795
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328522956955
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328522974719
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328523142533
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328523153495
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328523199595
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328523203526
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328523255948
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.properties",1328523255957
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328523257874
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328523265956
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328523275069
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328523353762
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.properties",1328523353775
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328523378587
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328523412788
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328523417310
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328523425122
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1328523425129
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328523426239
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328523428288
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328523477532
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328523480689
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328523482259
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328523576436
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328523582577
