what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328524887593
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328524894507
activated,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1328524896499
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328524897358
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328524910143
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328524913183
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328524913249
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328524913310
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328524913318
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.run",1328524924328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328524924400
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328524932664
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1328524932929
activated,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1328524933028
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328524945566
closed,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1328524945577
executed,command,,,"com.android.ide.eclipse.adt.junit.launchShortcut.run",1328524950310
opened,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1328524954495
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328524970267
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328524972261
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328524972795
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328524973735
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328524975291
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328525344021
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328525345046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328525375923
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328525378316
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328525378336
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328525380794
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328525834236
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328525835577
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1328525838624
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1328525839583
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1328525855064
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1328525860673
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1328525861833
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1328525862057
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328525862232
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1328525863137
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328525868538
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328525881739
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328525932321
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328525939362
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328525985901
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.run",1328525998451
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328525998477
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526008435
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526009562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526012984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526013309
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526017945
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328526031305
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328526033927
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526034699
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526273269
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526297578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526298723
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526299218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526348948
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526350370
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526368709
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526370771
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526371785
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526372218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526377679
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328526391355
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328526400980
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328526410545
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1328526433647
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1328526435264
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1328526436393
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328526438449
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328526455557
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328526455698
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1328526456542
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328526462818
executed,command,,,"com.android.ide.eclipse.adt.junit.launchShortcut.run",1328526468778
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526468838
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526472160
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526475866
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526478936
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526496718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526532074
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328526532471
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328526532575
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328526561139
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526562095
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526570686
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328526570696
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328526578798
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526581777
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526581921
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328526585521
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328526585728
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328526587698
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328526587908
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328526592297
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328526594818
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328526595023
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328526596508
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328526598425
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328526602092
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328526602304
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328526604620
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328526607498
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.run",1328526611452
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526611476
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526615783
activated,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1328526616166
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526632356
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526657889
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526659186
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526660191
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526661403
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526805927
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526805989
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526807541
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526807587
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526810006
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328526810336
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1328526811096
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1328526811265
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1328526811307
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1328526811410
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1328526811487
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1328526811553
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1328526811553
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1328526811553
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,16.0.1.v201112150204-238534,"overlay.com.android.ide.eclipse.adt.overlay",1328526811589
stopped,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1328526811589
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1328526811659
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1328526811716
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1328526811784
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1328526811784
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1328526811861
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1328526827643
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1328526827644
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1328526827645
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1328526827646
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1328526827655
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1328526827684
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1328526827685
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1328526827685
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1328526827686
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1328526827742
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1328526827778
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1328526827779
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1328526827780
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1328526827780
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1328526827889
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1328526827890
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1328526827891
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1328526827916
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1328526827968
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1328526828032
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1328526828050
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1328526828061
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1328526828068
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1328526828115
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1328526828116
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1328526828118
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1328526828133
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1328526828162
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1328526828163
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1328526828180
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1328526828181
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1328526828181
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1328526828182
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1328526828194
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1328526828200
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1328526828207
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1328526828224
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1328526828225
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1328526828243
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1328526828256
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1328526828257
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1328526828326
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1328526828375
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1328526828397
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1328526828419
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1328526828439
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1328526828440
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1328526828472
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1328526828472
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1328526828523
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1328526828524
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1328526828575
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1328526828593
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1328526828749
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1328526828750
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1328526828781
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1328526828782
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1328526828782
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1328526828782
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1328526828822
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1328526828822
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1328526828844
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1328526828845
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1328526828904
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1328526828986
